I  msauthentry  2024-01-05-11:33:14.832  time:=80000000
I  msauthentry  2024-01-05-11:33:11.543  time:=70000000
I  msauthentry  2024-01-05-11:33:09.036  time:=30000000
I  msauthentry  2024-01-05-11:33:07.183  time:=40000000
I  msauthentry  2024-01-05-11:33:05.043  time:=30000000
I  msauthentry  2024-01-05-11:33:02.612  time:=50000000
I  msauthentry  2024-01-05-11:33:00.840  time:=20000000
I  msauthentry  2024-01-05-11:32:58.788  time:=100000000
I  msauthentry  2024-01-05-11:32:57.721  time:=20000000
I  msauthentry  2024-01-05-11:32:55.930  time:=50000000
I  msauthentry  2024-01-05-11:32:53.892  time:=40000000
I  msauthentry  2024-01-05-11:32:51.358  time:=110000000
I  msauthentry  2024-01-05-11:32:49.155  time:=20000000
I  msauthentry  2024-01-05-11:32:47.991  time:=60000000
I  msauthentry  2024-01-05-11:32:44.708  time:=280000000
I  msauthentry  2024-01-05-11:32:41.003  time:=60000000
I  msauthentry  2024-01-05-11:32:38.710  time:=30000000
I  msauthentry  2024-01-05-11:32:36.636  time:=30000000
I  msauthentry  2024-01-05-11:32:34.165  time:=20000000
I  msauthentry  2024-01-05-11:32:32.698  time:=30000000
I  msauthentry  2024-01-05-11:32:30.809  time:=40000000
I  msauthentry  2024-01-05-11:32:28.795  time:=40000000
I  msauthentry  2024-01-05-11:32:27.029  time:=20000000
I  msauthentry  2024-01-05-11:32:25.490  time:=40000000
I  msauthentry  2024-01-05-11:32:23.558  time:=40000000
I  msauthentry  2024-01-05-11:32:21.938  time:=130000000
I  msauthentry  2024-01-05-11:32:20.306  time:=40000000
I  msauthentry  2024-01-05-11:32:17.084  time:=30000000
I  msauthentry  2024-01-05-11:32:13.885  time:=30000000
I  msauthentry  2024-01-05-11:32:11.439  time:=20000000
I  msauthentry  2024-01-05-11:32:09.552  time:=40000000
I  msauthentry  2024-01-05-11:32:06.996  time:=210000000
I  msauthentry  2024-01-05-11:32:04.874  time:=20000000
I  msauthentry  2024-01-05-11:32:02.281  time:=50000000
I  msauthentry  2024-01-05-11:32:00.634  time:=40000000
I  msauthentry  2024-01-05-11:31:58.796  time:=40000000
I  msauthentry  2024-01-05-11:31:56.982  time:=60000000
I  msauthentry  2024-01-05-11:31:55.044  time:=90000000
I  msauthentry  2024-01-05-11:31:52.991  time:=90000000
I  msauthentry  2024-01-05-11:31:50.448  time:=40000000
I  msauthentry  2024-01-05-11:31:48.971  time:=160000000
I  msauthentry  2024-01-05-11:31:47.435  time:=220000000
I  msauthentry  2024-01-05-11:31:45.962  time:=20000000
I  msauthentry  2024-01-05-11:31:43.626  time:=180000000
I  msauthentry  2024-01-05-11:31:40.689  time:=90000000
I  msauthentry  2024-01-05-11:31:38.729  time:=20000000
I  msauthentry  2024-01-05-11:31:37.351  time:=40000000
I  msauthentry  2024-01-05-11:31:34.640  time:=20000000
I  msauthentry  2024-01-05-11:31:32.565  time:=70000000
I  msauthentry  2024-01-05-11:31:30.107  time:=50000000
I  msauthentry  2024-01-05-11:31:28.795  time:=30000000
I  msauthentry  2024-01-05-11:31:27.362  time:=30000000
I  msauthentry  2024-01-05-11:31:26.078  time:=40000000
I  msauthentry  2024-01-05-11:31:23.469  time:=260000000
I  msauthentry  2024-01-05-11:31:21.325  time:=30000000
I  msauthentry  2024-01-05-11:31:19.507  time:=70000000
I  msauthentry  2024-01-05-11:31:18.017  time:=100000000
I  msauthentry  2024-01-05-11:31:16.221  time:=20000000
I  msauthentry  2024-01-05-11:31:13.878  time:=60000000
I  msauthentry  2024-01-05-11:31:11.247  time:=30000000
I  msauthentry  2024-01-05-11:31:09.187  time:=40000000
I  msauthentry  2024-01-05-11:31:07.645  time:=30000000
I  msauthentry  2024-01-05-11:31:05.280  time:=30000000
I  msauthentry  2024-01-05-11:31:03.736  time:=40000000
I  msauthentry  2024-01-05-11:31:02.118  time:=40000000
I  msauthentry  2024-01-05-11:30:59.251  time:=40000000
I  msauthentry  2024-01-05-11:30:57.383  time:=80000000
I  msauthentry  2024-01-05-11:30:55.619  time:=40000000
I  msauthentry  2024-01-05-11:30:54.149  time:=20000000
I  msauthentry  2024-01-05-11:30:51.894  time:=40000000
I  msauthentry  2024-01-05-11:30:49.789  time:=40000000
I  msauthentry  2024-01-05-11:30:47.459  time:=50000000
I  msauthentry  2024-01-05-11:30:44.680  time:=50000000
I  msauthentry  2024-01-05-11:30:42.402  time:=50000000
I  msauthentry  2024-01-05-11:30:40.372  time:=30000000
I  msauthentry  2024-01-05-11:30:37.731  time:=80000000
I  msauthentry  2024-01-05-11:30:34.240  time:=40000000
I  msauthentry  2024-01-05-11:30:32.222  time:=20000000
I  msauthentry  2024-01-05-11:30:29.813  time:=110000000
I  msauthentry  2024-01-05-11:30:27.557  time:=50000000
I  msauthentry  2024-01-05-11:30:25.473  time:=50000000
I  msauthentry  2024-01-05-11:30:23.238  time:=40000000
I  msauthentry  2024-01-05-11:30:21.139  time:=220000000
I  msauthentry  2024-01-05-11:30:19.455  time:=20000000
I  msauthentry  2024-01-05-11:30:18.000  time:=70000000
I  msauthentry  2024-01-05-11:30:15.666  time:=280000000
I  msauthentry  2024-01-05-11:30:14.092  time:=30000000
I  msauthentry  2024-01-05-11:30:11.682  time:=270000000
I  msauthentry  2024-01-05-11:30:09.387  time:=120000000
I  msauthentry  2024-01-05-11:30:07.572  time:=80000000
I  msauthentry  2024-01-05-11:30:05.793  time:=120000000
I  msauthentry  2024-01-05-11:30:03.976  time:=30000000
I  msauthentry  2024-01-05-11:30:01.528  time:=60000000
I  msauthentry  2024-01-05-11:29:59.029  time:=30000000
I  msauthentry  2024-01-05-11:29:57.521  time:=60000000
I  msauthentry  2024-01-05-11:29:55.968  time:=60000000
I  msauthentry  2024-01-05-11:29:54.502  time:=40000000
I  msauthentry  2024-01-05-11:29:52.031  time:=40000000
I  msauthentry  2024-01-05-11:29:49.351  time:=120000000
I  msauthentry  2024-01-05-11:29:46.576  time:=20000000
I  msauthentry  2024-01-05-11:29:44.982  time:=140000000
I  msauthentry  2024-01-05-11:29:43.235  time:=70000000
I  msauthentry  2024-01-05-11:29:40.600  time:=40000000
I  msauthentry  2024-01-05-11:29:38.630  time:=130000000
I  msauthentry  2024-01-05-11:29:36.582  time:=30000000
I  msauthentry  2024-01-05-11:29:35.187  time:=30000000
I  msauthentry  2024-01-05-11:29:33.939  time:=20000000
I  msauthentry  2024-01-05-11:29:32.518  time:=110000000
I  msauthentry  2024-01-05-11:29:30.981  time:=80000000
I  msauthentry  2024-01-05-11:29:29.354  time:=120000000
I  msauthentry  2024-01-05-11:29:27.663  time:=120000000
I  msauthentry  2024-01-05-11:29:25.897  time:=30000000
I  msauthentry  2024-01-05-11:29:24.374  time:=30000000
I  msauthentry  2024-01-05-11:29:22.042  time:=30000000
I  msauthentry  2024-01-05-11:29:20.061  time:=20000000
I  msauthentry  2024-01-05-11:29:18.326  time:=100000000
I  msauthentry  2024-01-05-11:29:16.557  time:=40000000
I  msauthentry  2024-01-05-11:29:15.253  time:=40000000
I  msauthentry  2024-01-05-11:29:13.468  time:=290000000
I  msauthentry  2024-01-05-11:29:12.106  time:=50000000
I  msauthentry  2024-01-05-11:29:09.607  time:=30000000
I  msauthentry  2024-01-05-11:29:07.771  time:=130000000
I  msauthentry  2024-01-05-11:29:05.856  time:=20000000
I  msauthentry  2024-01-05-11:29:04.360  time:=210000000
I  msauthentry  2024-01-05-11:29:02.657  time:=40000000
I  msauthentry  2024-01-05-11:28:59.686  time:=20000000
I  msauthentry  2024-01-05-11:28:58.317  time:=120000000
I  msauthentry  2024-01-05-11:28:57.021  time:=20000000
I  msauthentry  2024-01-05-11:28:54.670  time:=30000000
