name,ncopt,ntopt
MSauthEntry,21
MSvalidateidEntry,34
MSviewprofileEntry,26
MSupdateprofileEntry,37
MSupdateMilesEntry,88
MSbookflightsEntry,59
MScancelbookingEntry,13
MSqueryflightsEntry,26
MSgetrewardmilesEntry,67
