1,0.0934209999996272
2,0.127279255917263
3,0.220698937972512
4,0.314119023495786
5,0.407539007522804
6,0.500958813331155
7,0.594378666609581
8,0.687798646759479
9,0.781218951248011
10,0.874639096487439
11,0.968059335667311
12,1.06147915860537
13,1.15489936388556
14,1.24831949023145
15,1.34173931196899
16,1.43515928200708
17,1.52857886714362
18,1.62199943800013
19,1.7154192608885
20,1.80883851884124
21,1.90225912605649
22,1.9956793455436
23,2.08909837853187
24,2.18251957495439
25,2.27593941651819
26,2.36935945544094
27,2.4627793982974
28,2.55619935964636
29,2.64961883094215
30,2.74296660356936
31,2.83645900320272
32,2.92987939353788
33,3.02330597859717
34,3.11671975665947
35,3.21013826399378
36,3.30355937763471
37,3.39697916939172
38,3.49039977652364
39,3.58381891358191
40,3.67723876674899
41,3.77065981307101
42,3.864078364661
43,3.95749918687398
44,4.05091882344491
45,4.14433852842912
46,4.23775887456758
47,4.33117892344156
48,4.42459866366265
49,4.51798672131166
50,4.61143861016028
51,4.70485933130685
52,4.79827898590513
53,4.8916987873055
54,4.98511932525518
55,5.07853900422202
56,5.17195857404017
57,5.26537890567131
58,5.35879864367664
59,5.45221901102081
60,5.54563833506237
61,5.6390597309279
62,5.73247942365062
63,5.82589863248078
64,5.91931573310431
65,6.01274682949585
66,6.10615724335458
67,6.19957839992426
68,6.29301639980997
69,6.3864192337368
70,6.47983858193481
71,6.57325855595942
72,6.66667835248328
73,6.76009789874929
74,6.85351855316385
75,6.94693854511125
76,7.04035881529088
77,7.13377861181954
78,7.22719838652377
79,7.3206213910511
80,7.4140384450545
81,7.50746040738388
82,7.60087843587551
83,7.69429771186811
84,7.78771840335139
85,7.88113896526768
86,7.97455886154676
87,8.06797822104564
88,8.16140032284687
89,8.25481875388156
90,8.34823835327598
91,8.4416567696836
92,8.53507970111736
93,8.62849752336544
94,8.7219192858375
95,8.81533878413435
96,8.90875913822834
97,9.00217915242882
