1,0.106980100000091
2,0.135248994275849
3,0.242229231751069
4,0.349209224366326
5,0.456189187097101
6,0.563169391260392
7,0.670149355085445
8,0.7771301599934
9,0.884109263207094
10,0.991089089210305
11,1.09806888410703
12,1.20504896585153
13,1.31170921102506
14,1.4190089713283
15,1.52598954417263
16,1.63296907215572
17,1.73994942567903
18,1.84692902233672
19,1.95390927964595
20,2.0608894229959
21,2.16786597413856
22,2.2748491457044
23,2.38182915321905
24,2.48880910243956
25,2.59578916583735
26,2.70271290322928
27,2.80974905517326
28,2.91672943463286
29,3.02370877378967
30,3.13068911152993
31,3.23766923342071
32,3.34464915265459
33,3.45162905996049
34,3.55860910576099
35,3.66558905072258
36,3.77256923389329
37,3.87954917131071
38,3.98653327924681
39,4.09350907393803
40,4.20048901640013
41,4.30746937837777
42,4.4144486891111
43,4.52142861351536
44,4.62840949526359
45,4.73538911069652
46,4.84236900107535
47,4.94934938661171
48,5.05631718999398
49,5.16330936914851
50,5.27028928595271
51,5.37726967215542
52,5.48424898549158
53,5.5912296946053
54,5.69824281164633
55,5.80518758314975
56,5.912169002555
57,6.01914880612484
58,6.12612910253561
59,6.23311293508097
60,6.34010680565452
61,6.44706852322548
62,6.55404897554922
63,6.66102903612174
64,6.76800481816629
65,6.87499122327095
66,6.98196747420771
67,7.08894887016725
68,7.19592899898256
69,7.30290915690936
70,7.40988994539586
71,7.5168701576204
72,7.62383541261982
73,7.73082419196868
74,7.83780909887885
75,7.94478900398232
76,8.05176911160464
77,8.15874694504913
78,8.26572900258108
79,8.37270884114172
80,8.47968899708867
81,8.58666909958565
82,8.69364932260437
83,8.80062117190189
84,8.90761223890201
85,9.01459191711225
86,9.12157005574725
87,9.22853494402463
88,9.3355275778081
89,9.44250891126709
90,9.54949001212532
91,9.65646489143123
92,9.76344805750025
93,9.87042912480986
94,9.97741029635848
95,10.0843928995314
96,10.1913688275536
97,10.298351231789
98,10.4053294477777
99,10.5123061556788
