TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_MEAN.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" resource.label."location"="northamerica-northeast1" resource.label."project_id"="modellearning" resource.label."service_name"="fun1".60s.project_id:modellearning.service_name:fun1
project_id,modellearning
service_name,fun1
Fri Nov 17 2023 15:39:00 GMT+0100 (Ora standard dell’Europa centrale),27006.16857114984
Fri Nov 17 2023 15:55:00 GMT+0100 (Ora standard dell’Europa centrale),0.06045899999980975
Fri Nov 17 2023 15:57:00 GMT+0100 (Ora standard dell’Europa centrale),2856.95915471728
Fri Nov 17 2023 15:58:00 GMT+0100 (Ora standard dell’Europa centrale),3195.0032323997257
Fri Nov 17 2023 15:59:00 GMT+0100 (Ora standard dell’Europa centrale),2986.950565360068
Fri Nov 17 2023 16:00:00 GMT+0100 (Ora standard dell’Europa centrale),2926.319524591933
Fri Nov 17 2023 16:01:00 GMT+0100 (Ora standard dell’Europa centrale),3050.0163204398377
Fri Nov 17 2023 16:02:00 GMT+0100 (Ora standard dell’Europa centrale),2917.455838105458
Fri Nov 17 2023 16:03:00 GMT+0100 (Ora standard dell’Europa centrale),2945.1001398072226
Fri Nov 17 2023 16:04:00 GMT+0100 (Ora standard dell’Europa centrale),2891.133216930306
Fri Nov 17 2023 16:05:00 GMT+0100 (Ora standard dell’Europa centrale),2961.252237925521
Fri Nov 17 2023 16:06:00 GMT+0100 (Ora standard dell’Europa centrale),2860.1295801110905
Fri Nov 17 2023 16:07:00 GMT+0100 (Ora standard dell’Europa centrale),3143.6984568955377
