name,ncopt,ntopt
MSauthEntry,25
MSvalidateidEntry,10
MSviewprofileEntry,60
MSupdateprofileEntry,15
MSupdateMilesEntry,18
MSbookflightsEntry,33
MScancelbookingEntry,27
MSqueryflightsEntry,54
MSgetrewardmilesEntry,44
