name,ncopt,ntopt
MSauthEntry,69
MSvalidateidEntry,10
MSviewprofileEntry,52
MSupdateprofileEntry,53
MSupdateMilesEntry,75
MSbookflightsEntry,13
MScancelbookingEntry,44
MSqueryflightsEntry,48
MSgetrewardmilesEntry,18
