name,ncopt,ntopt
MSauthEntry,42
MSvalidateidEntry,19
MSviewprofileEntry,9
MSupdateprofileEntry,15
MSupdateMilesEntry,18
MSbookflightsEntry,34
MScancelbookingEntry,13
MSqueryflightsEntry,14
MSgetrewardmilesEntry,19
