name,ncopt,ntopt
MSauthEntry,100
MSvalidateidEntry,17
MSviewprofileEntry,29
MSupdateprofileEntry,100
MSupdateMilesEntry,8
MSbookflightsEntry,30
MScancelbookingEntry,64
MSqueryflightsEntry,100
MSgetrewardmilesEntry,70
