name,ncopt,ntopt
MSauthEntry,22
MSvalidateidEntry,63
MSviewprofileEntry,26
MSupdateprofileEntry,39
MSupdateMilesEntry,90
MSbookflightsEntry,21
MScancelbookingEntry,21
MSqueryflightsEntry,67
MSgetrewardmilesEntry,19
