name,ncopt,ntopt
MSauthEntry,25
MSvalidateidEntry,18
MSviewprofileEntry,17
MSupdateprofileEntry,72
MSupdateMilesEntry,21
MSbookflightsEntry,37
MScancelbookingEntry,27
MSqueryflightsEntry,69
MSgetrewardmilesEntry,52
