name,ncopt,ntopt
MSauthEntry,83
MSvalidateidEntry,20
MSviewprofileEntry,22
MSupdateprofileEntry,34
MSupdateMilesEntry,93
MSbookflightsEntry,22
MScancelbookingEntry,32
MSqueryflightsEntry,77
MSgetrewardmilesEntry,54
