name,ncopt,ntopt
MSauthEntry,100
MSvalidateidEntry,100
MSviewprofileEntry,100
MSupdateprofileEntry,100
MSupdateMilesEntry,100
MSbookflightsEntry,19
MScancelbookingEntry,30
MSqueryflightsEntry,100
MSgetrewardmilesEntry,7
