name,ncopt,ntopt
MSauthEntry,23
MSvalidateidEntry,9
MSviewprofileEntry,50
MSupdateprofileEntry,23
MSupdateMilesEntry,62
MSbookflightsEntry,26
MScancelbookingEntry,24
MSqueryflightsEntry,46
MSgetrewardmilesEntry,37
