name,ncopt,ntopt
MSauthEntry,18
MSvalidateidEntry,77
MSviewprofileEntry,52
MSupdateprofileEntry,17
MSupdateMilesEntry,79
MSbookflightsEntry,18
MScancelbookingEntry,53
MSqueryflightsEntry,42
MSgetrewardmilesEntry,49
