name,ncopt,ntopt
MSauthEntry,100
MSvalidateidEntry,100
MSviewprofileEntry,100
MSupdateprofileEntry,11
MSupdateMilesEntry,65
MSbookflightsEntry,100
MScancelbookingEntry,7
MSqueryflightsEntry,43
MSgetrewardmilesEntry,60
