name,ncopt,ntopt
MSauthEntry,69
MSvalidateidEntry,16
MSviewprofileEntry,19
MSupdateprofileEntry,64
MSupdateMilesEntry,35
MSbookflightsEntry,31
MScancelbookingEntry,72
MSqueryflightsEntry,67
MSgetrewardmilesEntry,16
