name,ncopt,ntopt
MSauthEntry,50
MSvalidateidEntry,26
MSviewprofileEntry,32
MSupdateprofileEntry,35
MSupdateMilesEntry,55
MSbookflightsEntry,61
MScancelbookingEntry,46
MSqueryflightsEntry,79
MSgetrewardmilesEntry,34
