1,0.15051027508682
2,0.150510283842008
3,0.246147402876396
4,0.345448035459882
5,0.444747852618307
6,0.544047422145482
7,0.643334402330308
8,0.74264740549587
9,0.84194736642101
10,0.941247451654141
11,1.04054740419002
12,1.13984796968876
13,1.23914775796834
14,1.33844858539363
15,1.43774748468133
16,1.53704735359999
17,1.63634720499144
18,1.7356474593959
19,1.83494660795079
20,1.93424734946578
21,2.03354740272414
22,2.13284774961045
23,2.23214746725612
24,2.33144738734223
25,2.43075962609388
26,2.53004737037528
27,2.62934349901377
28,2.72864742022485
29,2.82794726131915
30,2.92724735639734
31,3.02654739278129
32,3.12584735587829
33,3.22514895672023
34,3.32442602340182
35,3.42374740076881
36,3.52304738807892
37,3.62234741671785
38,3.72164747033889
39,3.82094740909477
40,3.9202474143225
41,4.01954740474846
42,4.11884743755656
43,4.21814738115869
44,4.31744616215991
45,4.41674738965667
46,4.51604741201757
47,4.61534716776021
48,4.71450544715614
49,4.81394683503528
50,4.91325089455973
51,5.01254713824828
52,5.11184735088881
53,5.21114753148982
54,5.31044741189238
55,5.40974689394702
56,5.50904825116277
57,5.60834740491229
58,5.70764738764527
59,5.8069474036655
60,5.90624738600413
61,6.00554602417405
62,6.10484747238885
63,6.20414736088475
64,6.30344888059519
65,6.40274741070998
66,6.50204740451368
67,6.60134773791711
68,6.70064741817247
69,6.79994740579609
70,6.89924744850401
71,6.99854738989987
72,7.09773274341392
73,7.19714744391915
74,7.29644673956923
75,7.3957549810169
76,7.49504803411855
77,7.59434165988444
78,7.69364741711065
79,7.79294728955707
80,7.89224795984263
81,7.99154797325131
82,8.09084742237739
83,8.19014743205023
84,8.28944975019223
85,8.38874745336642
86,8.48804924958569
87,8.58734798781426
88,8.68664739153042
89,8.7859476702918
90,8.88524740895861
91,8.98454761084521
92,9.08384815767061
93,9.18314565454799
