TimeSeries ID,container/billable_instance_time.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/container/billable_instance_time" resource.type="cloud_run_revision" resource.label."location"="northamerica-northeast1" resource.label."project_id"="modellearning" resource.label."service_name"="fun3".60s.project_id:modellearning.service_name:fun3
project_id,modellearning
service_name,fun3
Fri Nov 17 2023 15:27:00 GMT+0100 (Ora standard dell’Europa centrale),1.000294964216667
Fri Nov 17 2023 15:28:00 GMT+0100 (Ora standard dell’Europa centrale),1.0014776748666672
Fri Nov 17 2023 15:29:00 GMT+0100 (Ora standard dell’Europa centrale),1
Fri Nov 17 2023 15:30:00 GMT+0100 (Ora standard dell’Europa centrale),1.0016666666666652
Fri Nov 17 2023 15:31:00 GMT+0100 (Ora standard dell’Europa centrale),1.0016666666666671
Fri Nov 17 2023 15:32:00 GMT+0100 (Ora standard dell’Europa centrale),1
Fri Nov 17 2023 15:33:00 GMT+0100 (Ora standard dell’Europa centrale),1
Fri Nov 17 2023 15:34:00 GMT+0100 (Ora standard dell’Europa centrale),1.0016666666666671
Fri Nov 17 2023 15:35:00 GMT+0100 (Ora standard dell’Europa centrale),0.9999999999999981
Fri Nov 17 2023 15:36:00 GMT+0100 (Ora standard dell’Europa centrale),1.0019019644666705
Fri Nov 17 2023 15:37:00 GMT+0100 (Ora standard dell’Europa centrale),1.000255785283332
Fri Nov 17 2023 15:38:00 GMT+0100 (Ora standard dell’Europa centrale),1.0016666666666652
Fri Nov 17 2023 15:39:00 GMT+0100 (Ora standard dell’Europa centrale),0.999602155683336
Fri Nov 17 2023 15:40:00 GMT+0100 (Ora standard dell’Europa centrale),1.000121102316666
Fri Nov 17 2023 15:41:00 GMT+0100 (Ora standard dell’Europa centrale),1.0010529638666639
